Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
1492108972,LNK1649,NY,PAS,01/01/2026,98,SDN,CHEVR,P,11890,12390,47290,20260731,104,104,104,971497,0104,0000,0750P,,Q,F,59-30,57 DR,,0,408,C4,,BBBBBBB,ALL,ALL,BLK,0,2017,-,0,,,,,
1493267590,LPF9898,NY,PAS,01/01/2026,14,SDN,HONDA,P,11230,40404,40404,20260228,0088,88,88,965484,0088,0000,0149P,,K,F,,93 ST,,0,408,F7,,BBBBBBB,ALL,ALL,BK,0,0,-,0,,,,,
1493267711,MCK9582,PA,PAS,01/01/2026,40,VAN,VOLKS,P,0,0,0,20250131,0088,88,88,965484,0088,0000,0139A,,NY,O,,112 ST,,0,408,C,,BBBBBBB,ALL,ALL,GREY,0,0,-,2,,,,,
1498355663,LPB6265,NY,PAS,01/05/2026,46,SDN,HONDA,P,28990,14810,14890,20260730,112,112,112,978641,0112,0000,0614P,0613P,,F,70-35,AUSTIN ST,,20260105,408,F1,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1498943998,LAH6412,NY,PAS,01/05/2026,98,SDN,LEXUS,P,19230,87330,86330,20250418,0077,77,77,973072,0077,0000,1257P,,K,F,672,BERGEN ST,,0,408,99,,BBBBBBB,ALL,ALL,BLK,0,2009,-,0,,,,,
1499046315,61338ML,NY,COM,01/05/2026,46,VAN,INTER,P,5580,67047,56440,20261016,0072,72,72,973187,0072,0000,1006A,,K,F,6405,5 AVE,,0,408,E2,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1492486462,KVF3685,NY,PAS,01/05/2026,98,SUBN,HONDA,P,19390,53620,54890,20260322,110,110,110,969318,0110,0000,0405A,,Q,F,54-45,101 STREET,,0,408,E2,,BBBBBBB,ALL,ALL,BLK,0,2025,-,0,,,,,
1494962032,G33NPW,NJ,PAS,01/06/2026,40,SUBN,,P,14920,40404,40404,20240402,0050,50,50,976871,0050,0000,0526P,,BX,F,225,BROADWAY,,0,408,E2,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1492032256,KBG9750,NY,PAS,01/06/2026,98,SDN,TOYOT,P,25540,64190,9690,20260928,111,111,111,977438,0111,0000,1253A,,,F,40-26,193 STREET,,0,408,K6,,BBBBBBB,ALL,ALL,GREY,0,2008,-,0,,,,,
1497704315,KHV6189,NY,PAS,01/07/2026,40,SDN,NISSA,P,21370,56169,43927,20250420,123,123,123,961529,0123,0000,0834P,,R,F,275,CANDON AVE,,0,408,K6,,BBBBBBB,ALL,ALL,GRY,0,2024,-,3,,,,,
1499044847,LFR9716,NY,PAS,01/07/2026,19,VAN,TOYOT,P,5880,9130,9180,20251013,0072,72,72,973187,0072,0000,1231P,,K,F,5117,8 AVE,,0,408,F1,,BBBBBBB,ALL,ALL,GY,0,0,-,0,,,,,
1499044859,KXC2971,NY,PAS,01/07/2026,46,SUBN,,P,5880,8980,9030,20260627,0072,72,72,973187,0072,0000,1251P,,K,O,4816,8 AVE,,0,408,C3,,BBBBBBB,ALL,ALL,GY,0,0,-,0,,,,,
1492460059,KYF5699,NY,PAS,01/08/2026,98,P-U,FORD,P,19390,10790,39010,20261016,110,110,110,975257,0110,0000,0826A,,,F,50-36,101 STREET,,0,408,C3,,BBBBBBB,ALL,ALL,RED,0,0,-,0,,,,,
1499031063,KEF6337,NY,PAS,01/10/2026,46,SDN,,P,5880,9030,9080,20260906,0072,72,72,973187,0072,0000,1158A,,K,F,4908,8 AVE,,0,408,C3,,BBBBBBB,ALL,ALL,GY,0,0,-,0,,,,,
1496450784,LKH5482,NY,PAS,01/11/2026,14,SDN,FORD,P,12330,32600,35580,20260402,0070,70,70,977773,0070,0000,1104P,,,F,1624,ALBEMARLE RD,,0,408,C,,BBBBBBB,ALL,ALL,,0,2016,-,0,,,,,
1499247450,KVY2479,NY,PAS,01/11/2026,67,SUBN,HONDA,P,27090,21820,36420,20260311,0046,46,50,978657,0050,0000,0143A,,BX,O,149,E 181 ST,,0,408,E2,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1498966299,17239TV,99,PAS,01/13/2026,46,P-U,CHEVR,P,0,40404,40404,20260731,,0,114,979581,0114,0000,0146A,,Q,F,28-16,STEINWAY ST,,0,408,E3,,BBBBBBB,ALL,ALL,,0,2015,-,0,,,,,
1500159888,LLF4156,NY,PAS,01/14/2026,40,SDN,MITSU,P,47730,7730,17140,20260820,0060,60,60,973743,0060,0000,0421A,,K,F,2615,HARWAY AVENUE,,0,408,E2,,BBBBBBB,ALL,ALL,TAN,0,2003,-,0,,,,,
1495050907,FMT2398,NY,PAS,01/15/2026,74,SDN,TOYOT,P,80630,81230,93230,20250528,0083,83,83,974567,0083,0000,1013A,,K,F,50,ST NICHOLAS AVE,,0,408,J2,,BBBBBBB,ALL,ALL,WHITE,0,2010,-,0,,,,,
1498576643,LLL5828,NY,PAS,01/17/2026,40,SDN,BMW,P,39220,40404,40404,20260619,0050,50,50,975446,0050,0000,1130A,,BX,F,,HENRY HUDSON PKWY,,0,408,O3,,BBBBBBB,ALL,ALL,WHT,0,2019,-,0,,,,,
1499867372,JCX9410,NY,PAS,01/17/2026,21,SUBN,BMW,P,55590,26990,26990,20260921,116,116,116,979508,0116,0000,0810P,,Q,O,223-01,MERRICK BLVD,,0,408,F1,,BBBBBBB,ALL,ALL,BLUE,0,2020,-,0,,,,,
1492607745,XLVC40,NJ,PAS,01/18/2026,14,VAN,DODGE,P,39350,56135,54215,20260520,0061,61,61,977697,0061,0000,0609A,0629P,K,F,3030,EMMONS AVENUE,,20260118,408,E2,,BBBBBBB,ALL,ALL,WHITE,0,2021,-,0,,,,,
1497856700,LNW2839,NY,PAS,01/18/2026,20,SUBN,HONDA,P,73570,54000,95030,20260905,0090,90,90,960033,0090,0000,1050A,,K,F,28,RODNEY ST,,0,408,F2,,YYYYYYY,0700A,0700P,,0,0,-,0,,,,,
1497856711,LNW2839,NY,PAS,01/18/2026,72,SUBN,HONDA,P,73570,18950,78830,20260905,0090,90,90,960033,0090,0000,1050A,,K,F,284,RODNEY ST,,0,408,D,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1495837117,BT40HG,FL,PAS,01/22/2026,14,SDN,CHEVR,8,50750,49135,60570,0,0043,43,0,406,0000,0000,0256A,,BX,O,1590,METROPOLITAN AVE,,0,408,C,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,
1498966470,H27500,NY,PAS,01/24/2026,41,P-U,FORD,P,5440,7540,28790,20261004,114,114,114,979581,0114,0000,1009P,,Q,F,28-03,8 STREET,,0,408,F7,,BBBBBBB,ALL,ALL,W,0,2014,-,0,,,,,
1497913380,KTW7682,NY,PAS,01/25/2026,40,SDN,TESLA,P,91780,40404,40404,20260222,0070,70,10,972828,0010,0000,0603P,0602P,,F,529,W 29 ST,,0,408,D1,,BBBBBBB,ALL,ALL,BLK,0,2022,-,0,,,,,
1498961381,LKF1580,NY,PAS,01/25/2026,14,SDN,BMW,P,25930,34330,56630,20260111,0073,73,73,979052,0073,0000,0333P,1833P,NY,F,330,CHESTER ST,,20260125,408,F1,,BBBBBBB,ALL,ALL,WH,0,2015,-,0,,,,,
1495810392,KEK7686,NY,PAS,01/26/2026,40,SUBN,ME/BE,P,26230,36330,36380,20260910,0067,67,67,972627,0067,0000,0935A,,K,F,3412,CHURCH AVE,,0,408,E2,,BBBBBBB,ALL,ALL,B,0,2017,-,5,,,,,
1499487344,T743945C,NY,999,01/26/2026,17,SUBN,TOYOT,P,37170,11710,12010,20251231,0033,33,33,962903,0033,0000,1249P,,NY,F,510,WEST 170 STREET,,0,408,D,,BBBBBBB,ALL,ALL,BLK,0,2022,-,0,,,,,
1496817953,LJC3821,NY,PAS,01/26/2026,74,SDN,HYUND,K,70620,11980,0,20260410,0046,46,2,160612,0002,0000,0833A,,BX,O,2100,UNIVERSITY AVE,AQUEDUCT WALK,0,408,E3,,BBBBBBB,ALL,ALL,WT,0,2016,-,0,,,,,
1499054786,KNK1212,NY,PAS,01/27/2026,74,P-U,FORD,P,19340,22040,22120,0,102,102,102,971001,0102,0000,0510P,,Q,F,132-07,101 AVENUE,,0,408,F2,,BBBBBBB,ALL,ALL,GRY,0,0,-,0,,,,,
1498823520,LLX6296,NY,PAS,01/28/2026,40,SUBN,JEEP,P,53630,44530,72330,20260826,0084,84,84,934636,0084,0000,0955A,,K,F,176,JOHNSON ST,,0,408,F2,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1498222006,LGM3414,NY,PAS,01/29/2026,46,SDN,KIA,P,77150,70020,66920,0,0043,43,43,942673,0043,0000,0102P,,BX,F,845,WHITE PLAINS RD,,0,408,C,,BBBBBBB,ALL,ALL,BL,0,0,-,0,,,,,
1498367926,KHB5651,99,PAS,01/30/2026,40,SUBN,,P,19690,8790,9140,20261101,115,115,115,979065,0115,0000,1224A,,,F,37-27,103 ST,,0,408,C3,,BBBBBBB,ALL,ALL,WHITE,0,2019,-,0,,,,,
1498869877,KXT2425,NY,PAS,01/30/2026,50,SDN,SUBAR,C,21125,0,0,20260720,0045,45,0,100363,CCPD,0000,0219A,,BX,,,COOP CITY BLVD,BELLAMY,0,408,F6,,BBBBBBB,ALL,ALL,SILVE,0,2022,-,0,,,,,
1496388203,KWL4136,NY,PAS,01/31/2026,46,SUBN,FORD,P,54100,83930,47630,20260131,0083,83,83,940961,0083,0000,0122P,,K,F,300,KNICKERBOCKER AVE,,0,408,J7,,BBBBBBB,ALL,ALL,RED,0,2004,-,0,,,,,
1494976778,LRR1535,NY,PAS,01/31/2026,41,SUBN,MAZDA,P,0,40404,40404,20261019,0041,41,41,973938,0041,0000,1251A,,BX,F,1043,TIFFANY,,0,408,99,,BBBBBBB,ALL,ALL,GRY,0,2021,-,0,,,,,
1484232422,KNA5205,NY,PAS,01/31/2026,56,SUBN,HONDA,P,97520,21590,0,20250609,106,106,413,920470,0413,0000,0412P,,Q,O,,NASSAU EXP,124 ST,0,408,E8,,BBBBBBB,ALL,ALL,MR,0,2014,-,0,,,,,
1492553384,FVS5988,NY,PAS,01/31/2026,46,SDN,ME/BE,P,12840,19190,19540,20260131,112,112,112,969369,0112,0000,0848A,0848A,,F,99-24,62 DRIVE,,0,408,D,,BBBBBBB,ALL,ALL,WHITE,0,2023,-,0,,,,,
1498961940,LHR1558,NY,PAS,02/01/2026,46,SDN,HONDA,P,70930,89970,82230,20260207,0073,73,73,979118,0073,0000,0711P,,K,F,1772,PITKIN AVE,,0,408,E2,,BBBBBBB,ALL,ALL,WHT,0,2024,-,0,,,,,
1479315722,GLY3998,NY,PAS,02/02/2026,21,SUBN,DODGE,T,38830,83330,23230,20260202,0090,90,301,373710,T301,0000,1143A,,K,F,296,ELLERY ST,,0,408,F1,,BYBBYBB,1100A,1230P,BK,0,2016,-,0,,,,,
1498964151,KYB4766,NY,PAS,02/02/2026,19,,HONDA,P,64290,7540,7790,20260811,114,114,114,979581,0114,0000,0233A,,,F,28-02,STEINWAY ST,,0,408,F1,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1493957703,LRR2263,NY,PAS,02/04/2026,98,SDN,HONDA,P,0,40404,40404,20261003,121,121,121,953535,0121,0000,0535A,,R,F,146,TRANTON PL,,0,408,K6,,BBBBBBB,ALL,ALL,BK,0,2025,-,0,,,,,
1499612874,5NWK17,MA,PAS,02/04/2026,98,SUBN,HONDA,P,75230,93530,54100,20260731,0083,83,83,976961,0083,0000,0505A,0505A,,F,208,SCHAEFER ST,,20260204,408,F7,,BBBBBBB,ALL,ALL,GREEN,0,2004,-,0,,,,,
1499108217,LPZ4581,NY,PAS,02/06/2026,46,SDN,BMW,P,55590,27104,63020,20261018,116,116,116,979407,0116,0000,0636P,,Q,F,234-16,MERRICK BLVD,,0,408,D,,BBBBBBB,ALL,ALL,BLK,0,2021,-,0,,,,,
1499868704,LJP6389,NY,PAS,02/06/2026,71,SDN,HONDA,P,27190,22870,22970,20260710,116,116,116,979467,0116,0000,0413P,0413P,Q,F,144-06,243 ST,,20260206,408,F1,,BBBBBBB,ALL,ALL,BLK,0,2018,-,0,,,,,
1495700744,KES7113,NY,PAS,02/07/2026,17,SDN,AUDI,P,35910,15710,11710,20261105,0024,24,24,979221,0024,0000,0920A,0920A,NY,F,120,W 107 ST,,0,408,D1,,BBBBBBB,0700A,0400P,WHITE,0,2020,-,0,,,,,
1500049116,LSH8128,NY,PAS,02/07/2026,40,SUBN,LEXUS,P,16080,19030,15780,20261126,0062,62,62,974405,0062,0000,0005A,,K,F,88,BAY 10 STREET,,0,408,E2,,BBBBBBB,ALL,ALL,GY,0,2024,-,0,,,,,
1500063484,KDE8639,NY,OMT,02/08/2026,14,SDN,HYUND,P,9930,19130,73330,20260706,0068,68,68,978306,0068,0000,0216A,,K,F,162,67 ST,,0,408,E2,,BBBBBBB,ALL,ALL,GY,0,2016,-,0,,,,,
1494006066,LSM1496,NY,PAS,02/08/2026,19,SDN,BMW,P,0,40404,40404,20261202,0001,1,1,952308,0001,0000,1043A,,,F,1,BOWLING GREENE,,0,408,J6,,BBBBBBB,ALL,ALL,WH,0,2013,-,0,,,,,
1500105636,KGH2707,NY,PAS,02/08/2026,46,SDN,SUBAR,P,9820,75120,12550,20261019,0050,50,50,952616,0050,0000,0531A,,BX,F,3822,BAILEY AVE,,0,408,D,,BBBBBBB,ALL,ALL,WH,0,2016,-,0,,,,,
1492075851,HXD9969,NY,PAS,02/09/2026,98,SUBN,FORD,P,48790,60590,65162,20260115,104,104,104,976213,0104,0000,1015A,,Q,F,21-37,HARMAN STREET,,0,408,E3,,BBBBBBB,ALL,ALL,RED,0,2012,-,0,,,,,
1497834284,LTK1814,NY,PAS,02/09/2026,95,VAN,FORD,P,36480,13880,41730,20250307,0067,67,63,979223,0063,0000,0522P,,K,F,704,E 37 STREET,,0,408,E2,,BBBBBBB,ALL,ALL,WHITE,0,2015,-,0,,,,,
1499772282,LKY3208,NY,PAS,02/09/2026,98,SUBN,MITSU,P,86530,83730,19830,20260625,0073,73,73,964301,0073,0000,1028A,,,F,2100,UNION ST,,0,408,F2,,BBBBBBB,ALL,ALL,BLK,0,2019,-,0,,,,,
1488464819,ZQDH59,FL,PAS,02/10/2026,19,SDN,ME/BE,N,7790,0,0,0,114,114,108,979564,0108,0000,1214P,,Q,,,30 AVE,STEINWAY,0,408,F7,,BBBBBBB,ALL,ALL,GRY,0,0,-,0,,,,,
1497899898,JSE9509,NY,PAS,02/10/2026,20,,AUDI,P,20340,30895,32685,20260604,0001,1,1,969880,0001,0000,1115A,,,F,11,BEACH STREET,,0,408,E2,,YYYYYBB,0800A,0600P,,0,0,-,0,,,,,
1499197184,LNF6216,99,PAS,02/10/2026,40,,BMW,P,49420,27270,27300,20260704,0046,46,46,980030,0046,0000,0200A,,,O,2440,MARION AVE,,0,408,E2,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1495533657,GTF2947,NY,PAS,02/11/2026,24,SDN,VOLKS,P,73720,52620,29430,20260905,0052,52,52,975724,0052,0000,0805A,,BX,F,3016,WEBSTER AVE,,0,408,F2,,BBBBBBB,ALL,ALL,BK,0,2014,-,0,,,,,
1498353885,KKG1430,NY,PAS,02/11/2026,98,SDN,TOYOT,P,19190,50290,12790,20261217,112,112,112,972398,0112,0000,1006P,,,F,61-10,99 STREET,,0,408,F2,,BBBBBBB,ALL,ALL,WHITE,0,2012,-,0,,,,,
1499268415,KVV4567,NY,PAS,02/12/2026,40,SUBN,HYUND,P,35230,54050,14480,20260406,0061,61,61,974477,0061,0000,0819A,,NY,F,1780,E 10TH STREET,,0,408,F2,,BBBBBBB,ALL,ALL,BLUE,0,2022,-,0,,,,,
1499038069,KGX9382,NY,PAS,02/13/2026,50,SUBN,HONDA,P,0,0,0,20261117,0067,67,72,979178,0072,0000,0900P,,K,,,N/S CHURCH AVE,W/O SCHERMERHORN AV,0,408,E2,,BBBBBBB,ALL,ALL,GY,0,2018,-,0,,,,,
1499431879,AEL4523,NY,PAS,02/13/2026,14,SUBN,JEEP,P,18330,24890,10210,20261205,0019,19,19,974342,0019,0000,0125P,,NY,F,153,EAST 67 STREET,,0,408,F2,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1495460022,LNW1483,NY,PAS,02/13/2026,50,SDN,BMW,P,0,0,0,20260804,0047,47,47,957351,0047,0000,0540P,,BX,,,C/O E 235 ST,WHITE PLAINS RD,0,408,E2,,BBBBBBB,ALL,ALL,GRAY,0,2011,-,0,,,,,
1490085592,76239MD,NY,COM,02/14/2026,14,VAN,FORD,N,34490,10810,10910,20260430,0014,14,14,977127,0014,0000,1135A,1125A,,F,337,W 36 ST,,20260214,408,C,,BBBBBBB,ALL,ALL,W,0,0,-,0,,,,,
1497815514,CORNUTO,NY,PAS,02/14/2026,40,SUBN,MAZDA,P,36230,14480,40630,20261201,0063,63,63,969581,0063,0000,1227A,,K,F,1816,E 32 ST,,0,408,E2,,BBBBBBB,ALL,ALL,GRAY,0,2023,-,0,,,,,
1499242207,KZB7251,NY,PAS,02/15/2026,21,SUBN,JEEP,N,70720,27600,27630,20260908,,0,52,977538,0052,0000,0726P,,BX,F,2899,VALENTINE AVE,,0,408,E2,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1500288408,JPW8914,NY,PAS,02/16/2026,98,SDN,NISSA,P,86530,83730,19830,20260503,0073,73,73,969336,0073,0000,1111A,,,F,2100,UNION ST,,0,408,F2,,BBBBBBB,ALL,ALL,BLUE,0,2018,-,0,,,,,
1488102193,STNYC,NY,PAS,02/17/2026,40,SDN,AUDI,P,34290,57970,60790,20260512,100,100,100,978093,0100,0000,0110P,,Q,O,121-16,BEACH 122 ST,,0,408,99,,BBBBBBB,ALL,ALL,BLACK,0,2011,-,0,,,,,
1492479676,LNC2220,NY,PAS,02/17/2026,40,VAN,NISSA,P,19190,8440,8590,20260626,115,115,115,973352,0115,0000,1100P,,Q,F,34-20,99 ST,,0,408,C,,BBBBBBB,ALL,ALL,SILVE,0,2012,-,0,,,,,
1499631625,LLU8950,NY,PAS,02/18/2026,40,SDN,BMW,P,35130,19630,13830,20260715,0066,66,66,968977,0066,0000,1119A,,K,F,300,E 8 ST,,0,408,J2,,BBBBBBB,ALL,ALL,BK,0,2016,-,0,,,,,
1495927246,LRN8958,NY,PAS,02/19/2026,46,SDN,,P,5580,9030,9080,20261209,0072,72,72,968523,0072,0000,0623P,,K,F,4918,5 AVE,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0,2016,-,0,,,,,
1499896281,LJM4517,99,PAS,02/19/2026,41,SDN,BMW,P,24840,23050,59355,20260326,116,116,116,967534,0116,0000,0820A,0820A,,F,147-05,175 STREET,,0,408,,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1498846920,LGN2846,NY,PAS,02/20/2026,40,,FORD,P,10680,5580,5680,20260430,0068,68,68,970021,0068,0000,0823P,,K,F,577,82 ST,,0,408,F1,,BBBBBBB,ALL,ALL,BLU,0,2016,-,0,,,,,
1493240006,24265BT,NY,999,02/21/2026,46,,VANHO,P,75730,75760,68250,20250228,0090,90,90,952601,0090,0000,0546P,,K,F,631,SCHOLES ST,,0,408,F1,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,
1488851920,KVD4906,NY,PAS,02/21/2026,98,SUBN,FORD,P,51995,34953,18865,20260221,123,123,123,965142,0123,0000,1028A,,R,,,R/O 96 TYNAN ST,,0,408,J7,,BBBBBBB,ALL,ALL,BLACK,0,2014,-,0,,,,,
1498367884,LKR4842,NY,PAS,02/21/2026,46,SUBN,HONDA,P,61090,18090,38390,20260728,115,115,115,979065,0115,0000,1052P,,Q,F,89-22,ROOSEVELT AVE,,0,408,E2,,BBBBBBB,ALL,ALL,BLACK,0,2015,-,0,,,,,
1499145597,8PZT81,MI,PAS,02/22/2026,46,,DODGE,P,52220,36280,52920,20260131,0049,49,49,974846,0049,0000,0500P,,BX,F,844,MORRIS PK,,0,408,F1,,BBBBBBB,ALL,ALL,GY,0,2024,-,0,,,,,
1499519254,JSE8226,NY,PAS,02/22/2026,40,SDN,NISSA,P,36090,24690,10610,20260601,0028,28,28,979591,0028,0000,0910P,0905P,NY,F,132,WEST 116TH ST,,20260222,408,J6,,BBBBBBB,ALL,ALL,SIL,0,2018,-,0,,,,,
1500425254,BLANKPLATE,99,999,02/23/2026,40,,CHEVR,P,10610,36410,36430,20261026,0032,32,32,978956,0032,0000,0121A,,NY,F,2245,7TH AVE,,0,408,E2,,BBBBBBB,ALL,ALL,GRY,0,2020,-,0,,,,,
1497714930,KTR6428,NY,PAS,02/24/2026,40,SUBN,HYUND,P,10080,70375,73330,20260126,0068,68,68,975291,0068,0000,0357A,0357A,K,O,178,71ST ST,,20260224,408,C,,BBBBBBB,ALL,ALL,WHITE,0,2025,-,0,,,,,
1498268134,733BYO,NY,PAS,02/25/2026,41,,ZNCN,P,18790,66790,64790,20250430,103,103,103,976260,0103,0000,0456P,0456P,,O,145-07,95 AVE,,20260225,408,F2,,BBBBBBB,ALL,ALL,BLU,0,2022,-,0,,,,,
1498952719,KXZ9047,NY,COM,02/25/2026,21,VAN,GMC,P,81430,73690,67030,20201231,0077,77,77,978465,0077,0000,0738P,,K,F,834,STERLING PL,,0,408,F2,,BBBBBBB,ALL,ALL,WHITE,0,2019,-,0,,,,,
1498952720,038SUY,NJ,PAS,02/25/2026,14,SDN,NISSA,P,80330,89730,26730,0,0077,77,77,978465,0077,0000,0751P,,K,F,477,ST JOHNS PL,,0,408,D1,,BBBBBBB,ALL,ALL,RED,0,0,-,0,,,,,
1492200785,IY20WT,FL,PAS,02/26/2026,19,SDN,HYUND,M,23110,27280,45890,0,105,105,0,0,QNR0,0000,0652A,,Q,F,259-02,148 AVE,,0,408,C,,YYYYYBB,0600A,0900A,BLUE,0,0,-,0,,,,,
1493830028,D58UCD,NJ,PAS,02/26/2026,14,SUBN,FORD,P,36310,15910,36290,20260229,0026,26,26,948401,0026,0000,1039A,,NY,O,429,W 127 ST,,0,408,F7,,YYYYYYB,0700A,0700P,WHT,0,2012,-,0,,,,,
1499867220,ZRA1852,PA,PAS,02/27/2026,78,,FRUEH,P,27098,22870,0,20250930,116,116,116,979283,0116,0000,1010P,,Q,,,232 ST,144 AVE,0,408,E2,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1481219601,LHY6084,NY,PAS,02/28/2026,46,SUBN,HYUND,T,55520,12550,28020,20260228,0047,47,0,371705,BXTE,0000,0923A,,BX,F,3560,OLINVILLE AVE,,0,408,F1,,BBBBBBB,ALL,ALL,WY,0,2017,-,0,,,,,
1488644111,LFY8236,PA,PAS,02/28/2026,98,SDN,TESLA,P,0,40404,40404,0,0070,70,70,942979,0070,0000,1048P,,K,F,16,DUREYA PL,,0,408,E2,,BBBBBBB,ALL,ALL,BLU,0,0,-,0,,,,,
1497951987,LLD3169,NY,PAS,02/28/2026,14,VAN,HONDA,A,97540,0,0,20260603,113,113,642,53848,0642,0000,0122P,1318P,NY,F,,JFK,TERMINAL 5 ARRIVALS,20260228,408,C,,BBBBBBB,ALL,ALL,GREY,0,0,-,0,,,,,
1498800440,LRL6920,NY,PAS,02/28/2026,20,SDN,HONDA,P,32195,24125,31190,20260808,0033,33,33,975003,0033,0000,0529A,,NY,F,12,SYLVAN TERRACE,,0,408,E2,,BBBBBBB,ALL,ALL,RED,0,2022,-,0,,,,,
1498377555,FXX9578,NY,PAS,03/01/2026,14,SDN,HONDA,P,33390,11510,14410,20260712,0001,1,1,975574,0001,0000,0943P,0943P,,F,140,WASHINGTON ST,,20260301,408,C,,BBBBBBB,ALL,ALL,GRY,0,2019,-,0,,,,,
1493934557,SFU9311,TX,PAS,03/02/2026,98,SUBN,INFIN,P,35070,25850,39720,20260131,121,121,121,977090,0121,0000,1056P,,R,F,603,KLONDIKE AVE,,0,408,E2,,BBBBBBB,ALL,ALL,BLACK,0,0,-,0,,,,,
1498393159,JPG9035,NY,PAS,03/03/2026,21,SDN,,P,0,0,0,20260626,0001,1,1,971839,0001,0000,0302P,,NY,F,260,W BORADWAY,,0,408,F2,,YYYYYBB,0800A,0600P,GRAY,0,2020,-,0,,,,,
1498816721,HXD7959,NY,PAS,03/03/2026,40,SUBN,CHEVR,P,0,0,0,20260117,0088,88,88,952188,0088,0000,0041A,,,O,,112 ST,EDWARDS STREET,0,408,C,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
1500421297,KEF7173,NY,PAS,03/03/2026,46,SDN,HONDA,P,27090,11810,32490,20260816,0034,34,34,938339,0034,0000,0820P,,NY,F,141,NAGLE AVE,,0,408,C3,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1495967153,LRD9713,NY,PAS,03/04/2026,40,SDN,PORSC,P,0,0,0,20261024,108,108,108,976018,0108,0000,0313A,,Q,F,56-03,CENTER RD,,0,408,E2,,BBBBBBB,ALL,ALL,WHITE,0,2018,-,0,,,,,
1498794520,LJN1707,NY,PAS,03/04/2026,20,SUBN,ME/BE,P,35490,14510,15710,20260317,0024,24,24,969585,0024,0000,0446P,,,F,15,W 86 STREET,,0,408,E3,,BBBBBBB,ALL,ALL,WHITE,0,2008,-,0,,,,,
1500534894,LAC0904,PA,PAS,03/04/2026,74,SUBN,JEEP,P,75195,61495,0,20260228,0050,50,50,948585,0050,0000,1026A,,,,,W 256 ST,RIVER DR,0,408,E2,,BBBBBBB,ALL,ALL,RED,0,2012,-,0,,,,,
1489092614,KVT2799,NY,PAS,03/05/2026,46,SUBN,NISSA,P,0,40404,40404,20260306,0044,44,44,979919,0044,0000,1144P,,,F,185,MACCLELAN AVENUE,,0,408,F1,,BBBBBBB,ALL,ALL,GRY,0,2014,-,0,,,,,
1499156042,ZGT84J,NJ,PAS,03/05/2026,40,SUBN,SUBAR,P,51120,42820,21820,20260305,0052,52,52,976648,0052,0000,0047A,,BX,F,5,MINERVA PLACE,,0,408,E2,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,
1500420839,CAHM07,NY,SRF,03/05/2026,53,SUBN,HONDA,P,37630,13610,16010,20260522,0034,34,34,938339,0034,0000,1206A,,NY,O,664,W 204 STREET,,0,408,E2,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1499581245,3KV936,MA,PAS,03/08/2026,98,SDN,VOLKS,P,73050,67030,58730,20260630,0079,79,94,979557,0094,0000,1026P,,K,F,290,QUINCY ST,,0,408,E2,,BBBBBBB,ALL,ALL,GRAY,0,2015,-,0,,,,,
1499195620,KDA8971,NY,PAS,03/09/2026,48,SDN,TOYOT,P,36420,29120,27060,20260702,0046,46,46,979728,0046,0000,0652P,0648P,BX,F,2070,GRAND CONCOURSE,,20260309,408,F1,,BBBBBBB,ALL,ALL,GREY,0,2020,-,0,,,,,
1498595728,LLY3710,NY,PAS,03/10/2026,98,SUBN,ACURA,P,47720,18520,35820,20260827,0045,45,45,973800,0045,0000,1119P,,BX,F,2227,LYON AVE,,0,408,E2,,BBBBBBB,ALL,ALL,BK,0,2015,-,0,,,,,
